[Header]																																																																																																															
GSGX Version	1.9.0																																																																																																														
Report Date	4.4.2013 12:24:09																																																																																																														
Project	40413																																																																																																														
Group Set	40413																																																																																																														
Analysis	040413_nonorm_nobkgd																																																																																																														
Normalization	none																																																																																																														
[Group Probe Profile]																																																																																																															
TargetID	ProbeID	9269324046_A.AVG_Signal	9269324046_A.MIN_Signal	9269324046_A.MAX_Signal	9269324046_A.NARRAYS	9269324046_A.ARRAY_STDEV	9269324046_A.BEAD_STDERR	9269324046_A.Avg_NBEADS	9269324046_A.Detection Pval	9269324046_B.AVG_Signal	9269324046_B.MIN_Signal	9269324046_B.MAX_Signal	9269324046_B.NARRAYS	9269324046_B.ARRAY_STDEV	9269324046_B.BEAD_STDERR	9269324046_B.Avg_NBEADS	9269324046_B.Detection Pval	9269324046_C.AVG_Signal	9269324046_C.MIN_Signal	9269324046_C.MAX_Signal	9269324046_C.NARRAYS	9269324046_C.ARRAY_STDEV	9269324046_C.BEAD_STDERR	9269324046_C.Avg_NBEADS	9269324046_C.Detection Pval	9269324046_D.AVG_Signal	9269324046_D.MIN_Signal	9269324046_D.MAX_Signal	9269324046_D.NARRAYS	9269324046_D.ARRAY_STDEV	9269324046_D.BEAD_STDERR	9269324046_D.Avg_NBEADS	9269324046_D.Detection Pval	9269324046_E.AVG_Signal	9269324046_E.MIN_Signal	9269324046_E.MAX_Signal	9269324046_E.NARRAYS	9269324046_E.ARRAY_STDEV	9269324046_E.BEAD_STDERR	9269324046_E.Avg_NBEADS	9269324046_E.Detection Pval	9269324046_F.AVG_Signal	9269324046_F.MIN_Signal	9269324046_F.MAX_Signal	9269324046_F.NARRAYS	9269324046_F.ARRAY_STDEV	9269324046_F.BEAD_STDERR	9269324046_F.Avg_NBEADS	9269324046_F.Detection Pval	9269324046_G.AVG_Signal	9269324046_G.MIN_Signal	9269324046_G.MAX_Signal	9269324046_G.NARRAYS	9269324046_G.ARRAY_STDEV	9269324046_G.BEAD_STDERR	9269324046_G.Avg_NBEADS	9269324046_G.Detection Pval	9269324046_H.AVG_Signal	9269324046_H.MIN_Signal	9269324046_H.MAX_Signal	9269324046_H.NARRAYS	9269324046_H.ARRAY_STDEV	9269324046_H.BEAD_STDERR	9269324046_H.Avg_NBEADS	9269324046_H.Detection Pval	9269324046_I.AVG_Signal	9269324046_I.MIN_Signal	9269324046_I.MAX_Signal	9269324046_I.NARRAYS	9269324046_I.ARRAY_STDEV	9269324046_I.BEAD_STDERR	9269324046_I.Avg_NBEADS	9269324046_I.Detection Pval	9269324046_J.AVG_Signal	9269324046_J.MIN_Signal	9269324046_J.MAX_Signal	9269324046_J.NARRAYS	9269324046_J.ARRAY_STDEV	9269324046_J.BEAD_STDERR	9269324046_J.Avg_NBEADS	9269324046_J.Detection Pval	9269324046_K.AVG_Signal	9269324046_K.MIN_Signal	9269324046_K.MAX_Signal	9269324046_K.NARRAYS	9269324046_K.ARRAY_STDEV	9269324046_K.BEAD_STDERR	9269324046_K.Avg_NBEADS	9269324046_K.Detection Pval	9269324046_L.AVG_Signal	9269324046_L.MIN_Signal	9269324046_L.MAX_Signal	9269324046_L.NARRAYS	9269324046_L.ARRAY_STDEV	9269324046_L.BEAD_STDERR	9269324046_L.Avg_NBEADS	9269324046_L.Detection Pval	SPECIES	SOURCE	SEARCH_KEY	TRANSCRIPT	ILMN_GENE	SOURCE_REFERENCE_ID	REFSEQ_ID	UNIGENE_ID	ENTREZ_GENE_ID	GI	ACCESSION	SYMBOL	PROTEIN_PRODUCT	PROBE_ID
AAA1	5360113	108.2	108.2	108.2	1	NaN	3.773	21	0.48052	107	107	107	1	NaN	2.864	21	0.51558	103.7	103.7	103.7	1	NaN	3.481	22	0.76104	101.7	101.7	101.7	1	NaN	2.665	23	0.82597	98	98	98	1	NaN	3.625	19	0.95325	100.5	100.5	100.5	1	NaN	1.139	13	0.95325	98.6	98.6	98.6	1	NaN	3.38	20	0.87922	110.4	110.4	110.4	1	NaN	4.983	29	0.52987	104	104	104	1	NaN	4.223	14	0.87792	100.5	100.5	100.5	1	NaN	3.752	15	0.91558	103.9	103.9	103.9	1	NaN	2.398	31	0.59481	97.2	97.2	97.2	1	NaN	4.519	18	0.95065	Homo sapiens	RefSeq	NM_207289.1	ILMN_22969	AAA1	NM_207289.1	NM_207289.1		404744	46402508	NM_207289.1	AAA1	NP_997172.1	ILMN_1675204
AAA1	6180500	105.3	105.3	105.3	1	NaN	4.519	23	0.63507	100.1	100.1	100.1	1	NaN	2.25	24	0.89481	96.9	96.9	96.9	1	NaN	2.945	18	0.97403	94.3	94.3	94.3	1	NaN	2.687	26	0.99481	99.8	99.8	99.8	1	NaN	2.247	42	0.93247	110.1	110.1	110.1	1	NaN	3.751	26	0.53636	98.1	98.1	98.1	1	NaN	4.101	17	0.8987	105.6	105.6	105.6	1	NaN	3.747	27	0.80649	114.8	114.8	114.8	1	NaN	4.437	21	0.35195	105.1	105.1	105.1	1	NaN	4.1	16	0.73896	103	103	103	1	NaN	3.608	25	0.64416	101.4	101.4	101.4	1	NaN	4.072	22	0.83506	Homo sapiens	RefSeq	NM_207283.1	ILMN_21523	AAA1	NM_207283.1	NM_207283.1		404744	46402495	NM_207283.1	AAA1	NP_997166.1	ILMN_1673870
AAAS	60689	118.7	118.7	118.7	1	NaN	3.186	17	0.11039	133.9	133.9	133.9	1	NaN	5.296	22	0.00519	135.9	135.9	135.9	1	NaN	5.688	21	0.00649	136.3	136.3	136.3	1	NaN	4.951	26	0.00909	122.9	122.9	122.9	1	NaN	3.716	18	0.05065	132	132	132	1	NaN	3.604	20	0.02078	142.5	142.5	142.5	1	NaN	9.694	12	0.0013	141.3	141.3	141.3	1	NaN	4.184	19	0.0039	142.9	142.9	142.9	1	NaN	5.433	25	0.0039	138	138	138	1	NaN	2.984	19	0.0039	120.6	120.6	120.6	1	NaN	3.459	18	0.03247	126.8	126.8	126.8	1	NaN	5.157	22	0.02987	Homo sapiens	RefSeq	NM_015665.3	ILMN_22994	AAAS	NM_015665.4	NM_015665.4		8086	151301094	NM_015665.4	AAAS	NP_056480.1	ILMN_1755321
AACS	1580504	176.9	176.9	176.9	1	NaN	6.11	26	0	193	193	193	1	NaN	6.656	22	0	221.5	221.5	221.5	1	NaN	5.789	26	0	215.4	215.4	215.4	1	NaN	10.58	12	0	179.1	179.1	179.1	1	NaN	6.214	21	0	194.4	194.4	194.4	1	NaN	7.593	17	0	234.3	234.3	234.3	1	NaN	10.413	19	0	238.2	238.2	238.2	1	NaN	3.774	22	0	186.5	186.5	186.5	1	NaN	6.857	15	0	189.6	189.6	189.6	1	NaN	10.271	13	0	201.7	201.7	201.7	1	NaN	8.502	19	0	220	220	220	1	NaN	7.254	22	0	Homo sapiens	RefSeq	NM_023928.2	ILMN_22643	AACS	NM_023928.3	NM_023928.3		65985	111154071	NM_023928.3	AACS	NP_076417.2	ILMN_1698554
AACSL	4570132	145.3	145.3	145.3	1	NaN	7.12	13	0.0013	170.8	170.8	170.8	1	NaN	10.443	23	0	143.4	143.4	143.4	1	NaN	7.412	14	0.0013	147.7	147.7	147.7	1	NaN	5.853	17	0.0026	164.4	164.4	164.4	1	NaN	13.1	13	0	157.3	157.3	157.3	1	NaN	8.048	28	0	141.3	141.3	141.3	1	NaN	8.882	19	0.0013	160.9	160.9	160.9	1	NaN	8.289	16	0.0013	165.7	165.7	165.7	1	NaN	6.18	13	0	151.8	151.8	151.8	1	NaN	6.948	16	0	154.9	154.9	154.9	1	NaN	8.146	19	0	145.1	145.1	145.1	1	NaN	11.888	10	0.0039	Homo sapiens	RefSeq	XM_376454.3	ILMN_34644	AACSL	XM_376454.3	XM_376454.3		401224	88986499	XM_376454.3	AACSL	XP_376454.1	ILMN_1814092
AADAC	6200619	99.5	99.5	99.5	1	NaN	1.973	19	0.91039	106.9	106.9	106.9	1	NaN	2.918	26	0.52597	115.3	115.3	115.3	1	NaN	4.908	24	0.18312	104.8	104.8	104.8	1	NaN	2.673	20	0.68052	124.9	124.9	124.9	1	NaN	5.673	21	0.04026	112.6	112.6	112.6	1	NaN	5.103	17	0.40519	111.8	111.8	111.8	1	NaN	3.734	20	0.1961	114.9	114.9	114.9	1	NaN	5.653	17	0.30909	110.5	110.5	110.5	1	NaN	4.078	19	0.57143	105.3	105.3	105.3	1	NaN	2.577	25	0.73117	105.3	105.3	105.3	1	NaN	2.489	24	0.49091	99.4	99.4	99.4	1	NaN	2.33	22	0.9013	Homo sapiens	RefSeq	NM_001086.2	ILMN_25205	AADAC	NM_001086.2	NM_001086.2		13	68299766	NM_001086.2	AADAC	NP_001077.2	ILMN_1760414
AADACL1	7210327	1323.5	1323.5	1323.5	1	NaN	46.431	21	0	1164.3	1164.3	1164.3	1	NaN	54.469	21	0	1251.2	1251.2	1251.2	1	NaN	47.424	27	0	1349.4	1349.4	1349.4	1	NaN	60.979	30	0	1414.1	1414.1	1414.1	1	NaN	75.899	10	0	1236.1	1236.1	1236.1	1	NaN	67.801	21	0	1152.8	1152.8	1152.8	1	NaN	26.159	12	0	1591.3	1591.3	1591.3	1	NaN	82.896	20	0	1286.8	1286.8	1286.8	1	NaN	63.254	21	0	1119.5	1119.5	1119.5	1	NaN	72.305	14	0	1176.8	1176.8	1176.8	1	NaN	80.064	20	0	1567.8	1567.8	1567.8	1	NaN	118.807	22	0	Homo sapiens	RefSeq	NM_020792.3	ILMN_24560	AADACL1	NM_020792.3	NM_020792.3		57552	68051720	NM_020792.3	AADACL1	NP_065843.3	ILMN_2061446
AADACL1	7650020	2572.6	2572.6	2572.6	1	NaN	87.793	22	0	2607.1	2607.1	2607.1	1	NaN	80.298	22	0	2942.3	2942.3	2942.3	1	NaN	75.358	25	0	3242.4	3242.4	3242.4	1	NaN	125.368	29	0	3028.4	3028.4	3028.4	1	NaN	42.317	15	0	2926.8	2926.8	2926.8	1	NaN	89.188	25	0	3928.3	3928.3	3928.3	1	NaN	84.217	23	0	3449.9	3449.9	3449.9	1	NaN	90.373	24	0	2762.4	2762.4	2762.4	1	NaN	74.524	22	0	3127.4	3127.4	3127.4	1	NaN	133.549	24	0	3063.8	3063.8	3063.8	1	NaN	111.138	13	0	4610.7	4610.7	4610.7	1	NaN	207.595	20	0	Homo sapiens	RefSeq	NM_020792.3	ILMN_24560	AADACL1	NM_020792.3	NM_020792.3		57552	68051720	NM_020792.3	AADACL1	NP_065843.3	ILMN_1676336
AADACL2	1780408	110.8	110.8	110.8	1	NaN	3.977	28	0.32597	107.3	107.3	107.3	1	NaN	3.188	25	0.5	109.4	109.4	109.4	1	NaN	4.55	22	0.42597	108.6	108.6	108.6	1	NaN	4.541	23	0.45325	106.6	106.6	106.6	1	NaN	2.748	23	0.6026	110.7	110.7	110.7	1	NaN	3.672	22	0.49221	97.7	97.7	97.7	1	NaN	3.581	14	0.90909	102.3	102.3	102.3	1	NaN	2.955	22	0.91039	111.9	111.9	111.9	1	NaN	2.927	27	0.5013	107.6	107.6	107.6	1	NaN	5.178	23	0.60519	97.8	97.8	97.8	1	NaN	4.169	15	0.92208	113.2	113.2	113.2	1	NaN	4.846	11	0.24675	Homo sapiens	RefSeq	NM_207365.1	ILMN_3270	AADACL2	NM_207365.2	NM_207365.2		344752	141801881	NM_207365.2	AADACL2	NP_997248.1	ILMN_1752884
AADACL3	6840400	97.6	97.6	97.6	1	NaN	2.753	19	0.96234	107.4	107.4	107.4	1	NaN	3.894	16	0.49481	113.3	113.3	113.3	1	NaN	5.629	21	0.23377	100.9	100.9	100.9	1	NaN	2.319	24	0.87403	101.7	101.7	101.7	1	NaN	2.671	27	0.86623	109.8	109.8	109.8	1	NaN	2.053	18	0.56104	106.5	106.5	106.5	1	NaN	3.51	16	0.44416	103.7	103.7	103.7	1	NaN	2.724	20	0.87662	102.5	102.5	102.5	1	NaN	5.134	21	0.92468	106.3	106.3	106.3	1	NaN	4.815	23	0.67143	102.1	102.1	102.1	1	NaN	4.076	22	0.6974	106.8	106.8	106.8	1	NaN	3.056	18	0.56364	Homo sapiens	RefSeq	XM_928294.1	ILMN_31365	AADACL3	XM_938346.2	XM_938346.2		126767	113411934	XM_938346.2	AADACL3	XP_943439.1	ILMN_1660703
AADACL4	2600309	167.6	167.6	167.6	1	NaN	7.407	25	0	160.4	160.4	160.4	1	NaN	6.437	18	0	142.7	142.7	142.7	1	NaN	6.217	12	0.0013	159.4	159.4	159.4	1	NaN	5.49	29	0	173.8	173.8	173.8	1	NaN	11.857	16	0	157.7	157.7	157.7	1	NaN	5.445	21	0	160.8	160.8	160.8	1	NaN	4.386	25	0	164.7	164.7	164.7	1	NaN	11.437	17	0.0013	163.9	163.9	163.9	1	NaN	8.462	23	0	145.1	145.1	145.1	1	NaN	6.607	19	0	140.4	140.4	140.4	1	NaN	6.053	19	0.00519	163.2	163.2	163.2	1	NaN	8.517	16	0.0026	Homo sapiens	RefSeq	NM_001013630.1	ILMN_19498	AADACL4	NM_001013630.1	NM_001013630.1		343066	61966716	NM_001013630.1	AADACL4	NP_001013652.1	ILMN_1668851
AADAT	520039	107.9	107.9	107.9	1	NaN	3.697	24	0.49221	112.4	112.4	112.4	1	NaN	5.13	25	0.24675	109.9	109.9	109.9	1	NaN	5.131	22	0.3987	112.9	112.9	112.9	1	NaN	3.335	27	0.24675	118.3	118.3	118.3	1	NaN	3.74	21	0.11948	121.4	121.4	121.4	1	NaN	4.141	23	0.1039	116	116	116	1	NaN	6.629	19	0.07922	109.6	109.6	109.6	1	NaN	3.39	18	0.58961	121.3	121.3	121.3	1	NaN	3.758	23	0.11558	103.7	103.7	103.7	1	NaN	3.213	19	0.8013	112.8	112.8	112.8	1	NaN	5.705	17	0.15844	112.9	112.9	112.9	1	NaN	4.686	22	0.25584	Homo sapiens	RefSeq	NM_016228.3	ILMN_28717	AADAT	NM_016228.3	NM_016228.3		51166	33469971	NM_016228.3	AADAT	NP_057312.1	ILMN_2270015
AADAT	1110326	105.5	105.5	105.5	1	NaN	2.793	11	0.61558	96.1	96.1	96.1	1	NaN	2.651	25	0.97403	105.4	105.4	105.4	1	NaN	4.047	19	0.66883	95.2	95.2	95.2	1	NaN	2.705	26	0.99091	99.9	99.9	99.9	1	NaN	3.588	26	0.92468	105.9	105.9	105.9	1	NaN	4.622	14	0.76883	103.5	103.5	103.5	1	NaN	4.894	19	0.63507	108.2	108.2	108.2	1	NaN	4.774	13	0.67273	100.2	100.2	100.2	1	NaN	2.229	30	0.97143	96	96	96	1	NaN	2.898	22	0.98052	107.9	107.9	107.9	1	NaN	2.989	23	0.34545	105.8	105.8	105.8	1	NaN	3.208	22	0.62078	Homo sapiens	RefSeq	NM_182662.1	ILMN_16077	AADAT	NM_182662.1	NM_182662.1		51166	33469969	NM_182662.1	AADAT	NP_872603.1	ILMN_1809959
AADAT	4220717	101.3	101.3	101.3	1	NaN	2.264	24	0.85065	101.9	101.9	101.9	1	NaN	3.282	20	0.80909	104.2	104.2	104.2	1	NaN	2.768	24	0.73636	101.5	101.5	101.5	1	NaN	4.307	24	0.83896	102.9	102.9	102.9	1	NaN	2.868	26	0.82857	103.6	103.6	103.6	1	NaN	4.558	16	0.85844	100.7	100.7	100.7	1	NaN	1.894	28	0.7987	109.6	109.6	109.6	1	NaN	3.243	17	0.58571	102.3	102.3	102.3	1	NaN	4.707	27	0.93117	109.5	109.5	109.5	1	NaN	4.453	10	0.49091	99.9	99.9	99.9	1	NaN	3.079	22	0.81429	99	99	99	1	NaN	3.274	27	0.90649	Homo sapiens	RefSeq	NM_182662.1	ILMN_16077	AADAT	NM_182662.1	NM_182662.1		51166	33469969	NM_182662.1	AADAT	NP_872603.1	ILMN_2357031
AADAT	6270181	105.1	105.1	105.1	1	NaN	3.51	20	0.64935	106.4	106.4	106.4	1	NaN	3.677	18	0.55714	115.7	115.7	115.7	1	NaN	5.13	17	0.17273	115	115	115	1	NaN	3.792	16	0.17922	112.1	112.1	112.1	1	NaN	3.024	15	0.29481	111.9	111.9	111.9	1	NaN	3.609	22	0.43247	110.6	110.6	110.6	1	NaN	2.258	18	0.22727	112.1	112.1	112.1	1	NaN	3.716	23	0.44286	114.4	114.4	114.4	1	NaN	2.426	24	0.37403	111	111	111	1	NaN	5.115	18	0.42208	113.5	113.5	113.5	1	NaN	4.885	24	0.13896	109.5	109.5	109.5	1	NaN	3.579	21	0.41558	Homo sapiens	RefSeq	NM_182662.1	ILMN_16077	AADAT	NM_182662.1	NM_182662.1		51166	33469969	NM_182662.1	AADAT	NP_872603.1	ILMN_1726986
AAGAB	5490500	271.2	271.2	271.2	1	NaN	9.04	23	0	262.4	262.4	262.4	1	NaN	10.197	30	0	293.8	293.8	293.8	1	NaN	8.776	26	0	299.4	299.4	299.4	1	NaN	10.554	24	0	328.1	328.1	328.1	1	NaN	7.461	20	0	286.1	286.1	286.1	1	NaN	10.935	32	0	335.8	335.8	335.8	1	NaN	13.355	27	0	410.4	410.4	410.4	1	NaN	13.146	27	0	292.7	292.7	292.7	1	NaN	9.345	28	0	296.4	296.4	296.4	1	NaN	13.758	29	0	299.1	299.1	299.1	1	NaN	11.423	22	0	345.1	345.1	345.1	1	NaN	12.051	28	0	Homo sapiens	RefSeq	NM_024666.3	ILMN_1472	AAGAB	NM_024666.3	NM_024666.3		79719	153251314	NM_024666.3	AAGAB	NP_078942.3	ILMN_3237396
AAK1	1170332	173.9	173.9	173.9	1	NaN	6.511	28	0	165.6	165.6	165.6	1	NaN	7.983	23	0	162.7	162.7	162.7	1	NaN	7.038	19	0	157.6	157.6	157.6	1	NaN	4.47	18	0	216.5	216.5	216.5	1	NaN	7.676	17	0	194.2	194.2	194.2	1	NaN	8.548	22	0	200.9	200.9	200.9	1	NaN	7.584	22	0	222.4	222.4	222.4	1	NaN	11.803	14	0	228.2	228.2	228.2	1	NaN	5.403	14	0	202.2	202.2	202.2	1	NaN	6.374	26	0	201.4	201.4	201.4	1	NaN	6.199	27	0	254.4	254.4	254.4	1	NaN	10.141	20	0	Homo sapiens	RefSeq	NM_001012987.1	ILMN_11466	AAK1	NM_014911.3	NM_014911.3		22848	148277036	NM_014911.3	AAK1	NP_055726.3	ILMN_1688755
AAK1	4390201	106.7	106.7	106.7	1	NaN	2.64	18	0.55325	96.8	96.8	96.8	1	NaN	2.259	17	0.96234	103.2	103.2	103.2	1	NaN	4.944	12	0.78182	104.7	104.7	104.7	1	NaN	3.263	25	0.68182	112.3	112.3	112.3	1	NaN	4.485	20	0.28571	112.4	112.4	112.4	1	NaN	2.934	18	0.41818	114.6	114.6	114.6	1	NaN	4.48	19	0.10649	102.9	102.9	102.9	1	NaN	4.961	17	0.8961	114.2	114.2	114.2	1	NaN	3.836	14	0.38442	117.5	117.5	117.5	1	NaN	4.938	18	0.18831	109	109	109	1	NaN	4.107	14	0.29091	114	114	114	1	NaN	3.97	25	0.21818	Homo sapiens	RefSeq	Hs.468878	ILMN_11466	AAK1	NM_014911.3	NM_014911.3		22848	148277036	NM_014911.3	AAK1	NP_055726.3	ILMN_1880387
AAK1	6860170	107.6	107.6	107.6	1	NaN	4.699	21	0.50519	107	107	107	1	NaN	4.133	24	0.52338	110.9	110.9	110.9	1	NaN	6.317	15	0.34416	109.1	109.1	109.1	1	NaN	3.108	22	0.41948	111.9	111.9	111.9	1	NaN	4.238	22	0.30649	105.9	105.9	105.9	1	NaN	2.114	23	0.76883	112.3	112.3	112.3	1	NaN	2.98	21	0.17532	108	108	108	1	NaN	4.311	14	0.68571	109.8	109.8	109.8	1	NaN	3.87	24	0.61299	109	109	109	1	NaN	3.993	22	0.52208	102.8	102.8	102.8	1	NaN	3.782	17	0.65714	97.1	97.1	97.1	1	NaN	3.885	14	0.95195	Homo sapiens	RefSeq	NM_014911.2	ILMN_168875	AAK1	NM_014911.2	NM_014911.2		22848	29570779	NM_014911.2	AAK1	NP_055726.2	ILMN_1689211
AAMP	4610048	412.7	412.7	412.7	1	NaN	31.277	15	0	380.9	380.9	380.9	1	NaN	15.128	26	0	323.5	323.5	323.5	1	NaN	12.103	23	0	323.7	323.7	323.7	1	NaN	13.975	17	0	393.2	393.2	393.2	1	NaN	12.885	20	0	382.5	382.5	382.5	1	NaN	13.755	27	0	322.9	322.9	322.9	1	NaN	14.881	22	0	371.5	371.5	371.5	1	NaN	13.901	29	0	368.7	368.7	368.7	1	NaN	12.354	21	0	374.6	374.6	374.6	1	NaN	18.263	20	0	264.3	264.3	264.3	1	NaN	10.593	20	0	390.8	390.8	390.8	1	NaN	17.76	22	0	Homo sapiens	RefSeq	NM_001087.2	ILMN_26068	AAMP	NM_001087.3	NM_001087.3		14	96322659	NM_001087.3	AAMP	NP_001078.2	ILMN_1653165
AANAT	1070703	112	112	112	1	NaN	2.714	20	0.27532	101.1	101.1	101.1	1	NaN	5.386	15	0.85455	102.1	102.1	102.1	1	NaN	2.761	20	0.83766	94.5	94.5	94.5	1	NaN	3.738	21	0.99351	104.7	104.7	104.7	1	NaN	3.512	20	0.73377	109.2	109.2	109.2	1	NaN	3.32	29	0.59481	106.9	106.9	106.9	1	NaN	3.704	20	0.42338	104.8	104.8	104.8	1	NaN	4.704	12	0.84156	107.6	107.6	107.6	1	NaN	2.906	23	0.72597	104.2	104.2	104.2	1	NaN	2.982	17	0.77143	101.3	101.3	101.3	1	NaN	2.123	28	0.73766	95.5	95.5	95.5	1	NaN	4.485	19	0.96883	Homo sapiens	RefSeq	NM_001088.1	ILMN_23864	AANAT	NM_001088.1	NM_001088.1		15	4501844	NM_001088.1	AANAT	NP_001079.1	ILMN_1729835
AARS	290603	6819.1	6819.1	6819.1	1	NaN	235.199	29	0	6181.2	6181.2	6181.2	1	NaN	149.02	27	0	3656.5	3656.5	3656.5	1	NaN	72.949	23	0	4210.4	4210.4	4210.4	1	NaN	159.704	12	0	7313.5	7313.5	7313.5	1	NaN	147.154	24	0	6920.1	6920.1	6920.1	1	NaN	152.217	29	0	3606.2	3606.2	3606.2	1	NaN	89.016	30	0	4706.2	4706.2	4706.2	1	NaN	213.085	13	0	6440.6	6440.6	6440.6	1	NaN	148.26	25	0	5220.4	5220.4	5220.4	1	NaN	123.013	15	0	2763.5	2763.5	2763.5	1	NaN	67.473	17	0	3661.6	3661.6	3661.6	1	NaN	102.993	24	0	Homo sapiens	RefSeq	NM_001605.1	ILMN_29917	AARS	NM_001605.2	NM_001605.2		16	109148541	NM_001605.2	AARS	NP_001596.2	ILMN_1662364
AARS2	540255	252.4	252.4	252.4	1	NaN	9.787	22	0	261.6	261.6	261.6	1	NaN	10.799	20	0	251.4	251.4	251.4	1	NaN	6.501	21	0	287.1	287.1	287.1	1	NaN	9.068	15	0	234.6	234.6	234.6	1	NaN	11.268	12	0	280.8	280.8	280.8	1	NaN	14.757	21	0	243.7	243.7	243.7	1	NaN	7.889	22	0	321.4	321.4	321.4	1	NaN	13.434	18	0	248.6	248.6	248.6	1	NaN	8.959	25	0	249.6	249.6	249.6	1	NaN	11.337	20	0	268.5	268.5	268.5	1	NaN	11.744	18	0	272.2	272.2	272.2	1	NaN	12.004	11	0	Homo sapiens	RefSeq	NM_020745.1	ILMN_23137	AARS2	NM_020745.2	NM_020745.2		57505	145199235	NM_020745.2	AARS2	NP_065796.1	ILMN_1674698
AARSD1	60154	233.9	233.9	233.9	1	NaN	9.767	26	0	242.8	242.8	242.8	1	NaN	8.64	33	0	257.3	257.3	257.3	1	NaN	17.341	19	0	272.5	272.5	272.5	1	NaN	13.24	18	0	276.8	276.8	276.8	1	NaN	14.049	22	0	269.2	269.2	269.2	1	NaN	12.552	19	0	294	294	294	1	NaN	8.488	37	0	293.6	293.6	293.6	1	NaN	12.219	23	0	268.5	268.5	268.5	1	NaN	6.277	18	0	257.7	257.7	257.7	1	NaN	13.989	18	0	248.8	248.8	248.8	1	NaN	12.281	22	0	294.4	294.4	294.4	1	NaN	11.675	17	0	Homo sapiens	RefSeq	NM_025267.2	ILMN_25076	AARSD1	NM_025267.2	NM_025267.2		80755	34147388	NM_025267.2	AARSD1	NP_079543.1	ILMN_1700461
AASDH	4150561	152	152	152	1	NaN	5.123	28	0	154.3	154.3	154.3	1	NaN	7.576	17	0	134.9	134.9	134.9	1	NaN	5.055	19	0.00909	132.4	132.4	132.4	1	NaN	4.606	25	0.01948	155.3	155.3	155.3	1	NaN	6.767	22	0	153.6	153.6	153.6	1	NaN	4.31	19	0	151.7	151.7	151.7	1	NaN	6.673	20	0	147.5	147.5	147.5	1	NaN	5.295	19	0.0013	146.2	146.2	146.2	1	NaN	4.022	18	0.0026	167.5	167.5	167.5	1	NaN	6.026	22	0	146.4	146.4	146.4	1	NaN	5.446	23	0.0013	166.1	166.1	166.1	1	NaN	5.783	25	0.0026	Homo sapiens	RefSeq	NM_181806.2	ILMN_5103	AASDH	NM_181806.2	NM_181806.2		132949	45580729	NM_181806.2	AASDH	NP_861522.2	ILMN_1784269
AASDHPPT	6060767	211.7	211.7	211.7	1	NaN	10.46	20	0	231.9	231.9	231.9	1	NaN	9.324	18	0	187	187	187	1	NaN	7.752	19	0	196.4	196.4	196.4	1	NaN	7.772	14	0	220.6	220.6	220.6	1	NaN	8.101	17	0	247.1	247.1	247.1	1	NaN	16.616	20	0	254.3	254.3	254.3	1	NaN	10.021	21	0	239.2	239.2	239.2	1	NaN	12.227	16	0	229.4	229.4	229.4	1	NaN	9.812	22	0	265.5	265.5	265.5	1	NaN	18.276	14	0	198.9	198.9	198.9	1	NaN	6.016	20	0	288.1	288.1	288.1	1	NaN	8.3	28	0	Homo sapiens	RefSeq	NM_015423.2	ILMN_25075	AASDHPPT	NM_015423.2	NM_015423.2		60496	20357567	NM_015423.2	AASDHPPT	NP_056238.2	ILMN_1698189
AASDHPPT	7040717	236.3	236.3	236.3	1	NaN	9.419	23	0	266.5	266.5	266.5	1	NaN	18.309	19	0	191.5	191.5	191.5	1	NaN	6.27	26	0	174	174	174	1	NaN	11.343	15	0	226.5	226.5	226.5	1	NaN	8.142	23	0	245.8	245.8	245.8	1	NaN	12.665	22	0	199.6	199.6	199.6	1	NaN	9.176	26	0	227	227	227	1	NaN	18.303	13	0	249	249	249	1	NaN	12.889	17	0	268.2	268.2	268.2	1	NaN	21.6	15	0	206.7	206.7	206.7	1	NaN	11.555	21	0	260.4	260.4	260.4	1	NaN	14.56	24	0	Homo sapiens	RefSeq	NM_015423.2	ILMN_25075	AASDHPPT	NM_015423.2	NM_015423.2		60496	20357567	NM_015423.2	AASDHPPT	NP_056238.2	ILMN_2096191
AASS	60280	112.8	112.8	112.8	1	NaN	4.081	33	0.25325	116	116	116	1	NaN	8	9	0.14675	105	105	105	1	NaN	3.385	28	0.69091	113	113	113	1	NaN	3.484	21	0.24416	110.4	110.4	110.4	1	NaN	4.614	21	0.36883	125.8	125.8	125.8	1	NaN	6.076	18	0.05065	119.9	119.9	119.9	1	NaN	4.564	23	0.03636	112.8	112.8	112.8	1	NaN	2.736	18	0.40779	120	120	120	1	NaN	4.777	19	0.15325	110.2	110.2	110.2	1	NaN	3.028	29	0.46753	113.1	113.1	113.1	1	NaN	5.399	12	0.14935	118.6	118.6	118.6	1	NaN	5.06	16	0.1	Homo sapiens	RefSeq	NM_005763.2	ILMN_18079	AASS	NM_005763.2	NM_005763.2		10157	13027639	NM_005763.2	AASS	NP_005754.2	ILMN_1678323
